Question Title,Question,Tags,Question_User_Id,Answer_User_Id
how to get geofense request id in geotrasition service class,"<p>Here i put geofense logic for create,start,remove,clear geofense but i want to get request id to do some task on id when it enter in range
activity</p>

<pre><code>// Start Geofence creation process
private void startGeofence() {
    Log.i(TAG, ""startGeofence()"");
    if( geoFenceMarker != null ) {
        Geofence geofence = createGeofence( geoFenceMarker.getPosition(), GEOFENCE_RADIUS );
        GeofencingRequest geofenceRequest = createGeofenceRequest( geofence );
        addGeofence( geofenceRequest );
    } else {
        Log.e(TAG, ""Geofence marker is null"");
    }
}

private static final long GEO_DURATION = 60 * 60 * 1000;
private static final String GEOFENCE_REQ_ID = ""My Geofence"";
private static final float GEOFENCE_RADIUS = 500.0f; // in meters



// Create a Geofence
private Geofence createGeofence( LatLng latLng, float radius ) {
    String uid = uuid.randomuuid().tostring();
    Log.d(TAG, ""createGeofence"");
    return new Geofence.Builder()
            .setRequestId(uid)
            .setCircularRegion( latLng.latitude, latLng.longitude, radius)
            .setExpirationDuration( GEO_DURATION )
            .setTransitionTypes( Geofence.GEOFENCE_TRANSITION_ENTER
                    | Geofence.GEOFENCE_TRANSITION_EXIT )
            .build();
}

// Create a Geofence Request
private GeofencingRequest createGeofenceRequest( Geofence geofence ) {
    Log.d(TAG, ""createGeofenceRequest"");
    return new GeofencingRequest.Builder()
            .setInitialTrigger( GeofencingRequest.INITIAL_TRIGGER_ENTER )
            .addGeofence( geofence )
            .build();
}

private PendingIntent geoFencePendingIntent;
private final int GEOFENCE_REQ_CODE = 0;
private PendingIntent createGeofencePendingIntent() {
    Log.d(TAG, ""createGeofencePendingIntent"");
    if ( geoFencePendingIntent != null )
        return geoFencePendingIntent;

    Intent intent = new Intent( this, GeofenceTrasitionService.class);
    return PendingIntent.getService(
            this, GEOFENCE_REQ_CODE, intent, PendingIntent.FLAG_UPDATE_CURRENT );
}

// Add the created GeofenceRequest to the device's monitoring list
private void addGeofence(GeofencingRequest request) {
    Log.d(TAG, ""addGeofence"");
    if (checkPermission())
        LocationServices.GeofencingApi.addGeofences(
                googleApiClient,
                request,
                createGeofencePendingIntent()
        ).setResultCallback(this);
}

@Override
public void onResult(@NonNull Status status) {
    Log.i(TAG, ""onResult: "" + status);
    if ( status.isSuccess() ) {
        saveGeofence();
        drawGeofence();
    } else {
        // inform about fail
    }
}

// Draw Geofence circle on GoogleMap
private Circle geoFenceLimits;
private void drawGeofence() {
    Log.d(TAG, ""drawGeofence()"");

    if ( geoFenceLimits != null )
        geoFenceLimits.remove();

    CircleOptions circleOptions = new CircleOptions()
            .center( geoFenceMarker.getPosition())
            .strokeColor(Color.argb(50, 70,70,70))
            .fillColor( Color.argb(100, 150,150,150) )
            .radius( GEOFENCE_RADIUS );
    geoFenceLimits = map.addCircle( circleOptions );
}

private final String KEY_GEOFENCE_LAT = ""GEOFENCE LATITUDE"";
private final String KEY_GEOFENCE_LON = ""GEOFENCE LONGITUDE"";

// Saving GeoFence marker with prefs mng
private void saveGeofence() {
    Log.d(TAG, ""saveGeofence()"");
    SharedPreferences sharedPref = getPreferences( Context.MODE_PRIVATE );
    SharedPreferences.Editor editor = sharedPref.edit();

    editor.putLong( KEY_GEOFENCE_LAT, Double.doubleToRawLongBits( geoFenceMarker.getPosition().latitude ));
    editor.putLong( KEY_GEOFENCE_LON, Double.doubleToRawLongBits( geoFenceMarker.getPosition().longitude ));
    editor.apply();
}

// Recovering last Geofence marker
private void recoverGeofenceMarker() {
    Log.d(TAG, ""recoverGeofenceMarker"");
    SharedPreferences sharedPref = getPreferences( Context.MODE_PRIVATE );

    if ( sharedPref.contains( KEY_GEOFENCE_LAT ) &amp;&amp; sharedPref.contains( KEY_GEOFENCE_LON )) {
        double lat = Double.longBitsToDouble( sharedPref.getLong( KEY_GEOFENCE_LAT, -1 ));
        double lon = Double.longBitsToDouble( sharedPref.getLong( KEY_GEOFENCE_LON, -1 ));
        LatLng latLng = new LatLng( lat, lon );
        markerForGeofence(latLng);
        drawGeofence();
    }
}

// Clear Geofence
private void clearGeofence() {
    Log.d(TAG, ""clearGeofence()"");
    LocationServices.GeofencingApi.removeGeofences(
            googleApiClient,
            createGeofencePendingIntent()
    ).setResultCallback(new ResultCallback&lt;Status&gt;() {
        @Override
        public void onResult(@NonNull Status status) {
            if ( status.isSuccess() ) {
                // remove drawing
                removeGeofenceDraw();
            }
        }
    });
}

private void removeGeofenceDraw() {
    Log.d(TAG, ""removeGeofenceDraw()"");
    if ( geoFenceMarker != null)
        geoFenceMarker.remove();
    if ( geoFenceLimits != null )
        geoFenceLimits.remove();
}
</code></pre>

<p>geotrasition service class</p>

<pre><code>public class GeofenceTrasitionService extends IntentService {

private static final String TAG = GeofenceTrasitionService.class.getSimpleName();

public static final int GEOFENCE_NOTIFICATION_ID = 0;

public GeofenceTrasitionService() {
    super(TAG);
}

@Override
protected void onHandleIntent(Intent intent) {
    GeofencingEvent geofencingEvent = GeofencingEvent.fromIntent(intent);
    // Handling errors
    if ( geofencingEvent.hasError() ) {
        String errorMsg = getErrorString(geofencingEvent.getErrorCode() );
        Log.e( TAG, errorMsg );
        return;
    }

    int geoFenceTransition = geofencingEvent.getGeofenceTransition();
    // Check if the transition type is of interest
    if ( geoFenceTransition == Geofence.GEOFENCE_TRANSITION_ENTER ||
            geoFenceTransition == Geofence.GEOFENCE_TRANSITION_EXIT ) {
        // Get the geofence that were triggered
        List&lt;Geofence&gt; triggeringGeofences = geofencingEvent.getTriggeringGeofences();

        String geofenceTransitionDetails = getGeofenceTrasitionDetails(geoFenceTransition, triggeringGeofences );

        // Send notification details as a String
        sendNotification( geofenceTransitionDetails );
    }
}


private String getGeofenceTrasitionDetails(int geoFenceTransition, List&lt;Geofence&gt; triggeringGeofences) {
    // get the ID of each geofence triggered
    ArrayList&lt;String&gt; triggeringGeofencesList = new ArrayList&lt;&gt;();
    for ( Geofence geofence : triggeringGeofences ) {
        triggeringGeofencesList.add( geofence.getRequestId() );
    }

    String status = null;
    if ( geoFenceTransition == Geofence.GEOFENCE_TRANSITION_ENTER )
        status = ""Entering "";
    else if ( geoFenceTransition == Geofence.GEOFENCE_TRANSITION_EXIT )
        status = ""Exiting "";
    return status + TextUtils.join( "", "", triggeringGeofencesList);
}

private void sendNotification( String msg ) {
    Log.i(TAG, ""sendNotification: "" + msg );

    // Intent to start the main Activity
    Intent notificationIntent = MainActivity.makeNotificationIntent(
            getApplicationContext(), msg
    );

    TaskStackBuilder stackBuilder = TaskStackBuilder.create(this);
    stackBuilder.addParentStack(MainActivity.class);
    stackBuilder.addNextIntent(notificationIntent);
    PendingIntent notificationPendingIntent = stackBuilder.getPendingIntent(0, PendingIntent.FLAG_UPDATE_CURRENT);


    // Creating and sending Notification
    NotificationManager notificatioMng =
            (NotificationManager) getSystemService( Context.NOTIFICATION_SERVICE );
    notificatioMng.notify(
            GEOFENCE_NOTIFICATION_ID,
            createNotification(msg, notificationPendingIntent));

}

// Create notification
private Notification createNotification(String msg, PendingIntent notificationPendingIntent) {
    NotificationCompat.Builder notificationBuilder = new NotificationCompat.Builder(this);
    notificationBuilder
            .setSmallIcon(R.drawable.ic_action_location)
            .setColor(Color.RED)
            .setContentTitle(msg)
            .setContentText(""Geofence Notification!"")
            .setContentIntent(notificationPendingIntent)
            .setDefaults(Notification.DEFAULT_LIGHTS | Notification.DEFAULT_VIBRATE | Notification.DEFAULT_SOUND)
            .setAutoCancel(true);
    return notificationBuilder.build();
}


private static String getErrorString(int errorCode) {
    switch (errorCode) {
        case GeofenceStatusCodes.GEOFENCE_NOT_AVAILABLE:
            return ""GeoFence not available"";
        case GeofenceStatusCodes.GEOFENCE_TOO_MANY_GEOFENCES:
            return ""Too many GeoFences"";
        case GeofenceStatusCodes.GEOFENCE_TOO_MANY_PENDING_INTENTS:
            return ""Too many pending intents"";
        default:
            return ""Unknown error."";
    }
}
}
</code></pre>

<p>when i create geofense i want to put uuid every time i want to createfense and want to retrive that request id in geotransition srevice class</p>
","java,android,geofencing",57180856,0
How can I add Default list in dropdown then use my search input to filter that list in SSRS Report,"<p>I've created a dropdown list that is filtered according the value present in a search box .
But the issue is untill I enter the value in Search box the dropdown is in disabled state.
Is there any way that i can get the whole list by default on load and then i use my search box to filter the list.</p>
","dropdown,ssrs-2012,searchable",57175633,57181115
Find LDAP user in nested group through Java,"<p>Nothing I've found is working for me. And I'm having trouble finding answers that have valid code and aren't simply pasting a search filter string from another site.</p>

<p>The relevant code that's trying to do the search is:</p>

<pre><code>SearchResult sr = executeSearchSingleResult(ctx, SearchControls.SUBTREE_SCOPE, ""dc=mydomain,dc=local"", ""(&amp;(objectClass=person)(sAMAccountName=admin2))"", new String[]{""memberOf""});
if (sr != null) {
    Attribute memberOf = sr.getAttributes().get(""memberOf"");
    if (memberOf != null) {
        for (int i = 0; i &lt; memberOf.size(); i++) {
            Attributes attributes = ctx.getAttributes(memberOf.get(i).toString(), new String[]{""CN""});
            Attribute attribute = attributes.get(""CN"");
            if (attribute != null) {
                log.info(""member of : "" + attribute.get(0));
            }
        }
        for (Enumeration e1 = memberOf.getAll(); e1.hasMoreElements();) {
            String unprocessedGroupDN = e1.nextElement().toString();
            String unprocessedGroupCN = getCN(unprocessedGroupDN);
            //checking something here
        }
    }
}

private static SearchResult executeSearchSingleResult(DirContext ctx, int searchScope, String searchBase, String searchFilter, String[] attributes) throws NamingException {
    NamingEnumeration result = executeSearch(ctx, searchScope, searchBase, searchFilter, attributes);
    SearchResult sr = null;
    try {
        while (result.hasMoreElements()) {
            sr = (SearchResult) result.next();
            break;
        }
    } catch (Exception e) {
        log.error(e, e);
    }
    return sr;
}

private static NamingEnumeration executeSearch(DirContext ctx, int searchScope, String searchBase, String searchFilter, String[] attributes) throws NamingException {
    SearchControls searchCtls = new SearchControls();
    if (attributes != null) {
        searchCtls.setReturningAttributes(attributes);
    }
    searchCtls.setSearchScope(searchScope);
    NamingEnumeration result = ctx.search(searchBase, searchFilter, searchCtls);
    return result;
}
</code></pre>

<p>This works fine when there are no nested groups. But say I have the following structure of groups and users:</p>

<pre><code>My Admins (dn = CN=My Admins,CN=Users,DC=mydomain,DC=local)
    AdminUser1 (dn = CN=AdminUser 1,CN=Users,DC=mydomain,DC=local)
        AdminGroup1 (dn = CN=AdminGroup 1,CN=Users,DC=,mydomain,DC=local)
            AdminUser2 (dn = CN=AdminUser 2,CN=Users,DC=mydomain,DC=local)
</code></pre>

<p>This finds AdminUser1 just fine. It cannot find AdminUser2. What I need to do, is discover that AdminUser2 goes all the way back up to the highest level group called <code>My Admins</code>.</p>

<p>I found a lot of references to <code>1.2.840.113556.1.4.1941</code>, but different ways of putting that into the search filter have not helped.</p>

<p>What do I need to change in the code and/or the search filter to glean that a particular user at any particular depth of group nesting goes all the way back up to the topmost group?</p>
","java,active-directory,ldap",56998316,0
Oracle Forms Messages are not Shown Except Status Line,"<p>I want to show custom messages in my form. There are two buttons in different datablocks. When I write 
        ""MESSAGE ('Button 1!');""
in WHEN-BUTTON-PRESS trigger of Button 1, it shows message. 
But when I write<br>
        ""MESSAGE ('Button 2!');""
in WHEN-BUTTON-PRESS trigger of Button 2, it doesn't show message (it shows message just on status line). 
And if I write my message two time as 
        ""MESSAGE ('Button 2!'); MESSAGE ('Button 2!');""
it shows messages. Why? How I can I do?</p>
","oracle,oracleforms",57141375,0
React-DatePicker - Format not Defined,"<p>I Tried to Implement React Datepicker Function number 32 <a href=""https://reactdatepicker.com/"" rel=""nofollow noreferrer"">https://reactdatepicker.com/</a>.</p>
<p>Here is the Documentation Code they provided</p>
<p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">
<div class=""snippet-code"">
<pre class=""snippet-code-js lang-js prettyprint-override""><code>handleChange (date) {
  this.setState({startDate: date})
  this.toggleCalendar()
}

toggleCalendar (e) {
  e &amp;&amp; e.preventDefault()
  this.setState({isOpen: !this.state.isOpen})
}

&lt;div&gt;
    &lt;button
        className=""example-custom-input""
        onClick={this.toggleCalendar}
        {format(this.state.startDate, ""dd-MM-yyyy"")}
    &lt;/button&gt;
    {
        this.state.isOpen &amp;&amp; (
            &lt;DatePicker
                selected={this.state.startDate}
                onChange={this.handleChange}
                withPortal
                inline /&gt;
        )
    }
&lt;/div&gt;</code></pre>
</div>
</div>
</p>
<p>What My Problem is, &quot;Format is not defined&quot; error gets throwing.
what mistake i made here?<br />
Please Help.</p>
","reactjs,react-datepicker",56889104,56889677
Is there an alternative for --rebaseRootRelativeCssUrls option in Angular CLI 8?,"<p>I had a lot of issues because my application is hosted inside a subfolder and for that reason the relative <code>/assets/</code> path, which is referenced inside <code>.scss</code> files, doesn't work. 
The solution was to enable the <code>--rebaseRootRelativeCssUrls</code> option to get the expected behaviour. With that option, the build process has adjusted my <code>/assets/</code> paths by injecting the ""--base-href"" value and now the referenced images and fonts are loading correctly.</p>

<p>However, I see in the documentation that the option is deprecated and it will be removed in the next major release.</p>

<p><a href=""https://angular.io/cli/build"" rel=""noreferrer"">https://angular.io/cli/build</a> (search for <code>--rebaseRootRelativeCssUrls</code>)</p>

<p>So my question is, what is the alternative, is there any other way to get the same result?</p>
","angular,angular-cli",56969945,0
AspNetCore.deps.json including runtimes/win/lib/netcoreapp2.1/System.Data.SqlClient.dll reference,"<p>I have been chasing an issue with a AspNetCore web api project running on an Azure app service for a few days.</p>

<p>Basically I have a very small api project that when deployed / started - I get a 500.30 ANCM error.  Cryptic enough - I pulled the event log from the app service and I find this:</p>

<pre><code>&lt;Data&gt;Could not find inprocess request handler. 
     Captured output from invoking hostfxr: Error:
     An assembly specified in the application dependencies manifest 
     (SampleApp.Api.deps.json) was not found:
    package: 'System.Data.SqlClient', version: '4.6.1'
    path: 'runtimes/win/lib/netcoreapp2.1/System.Data.SqlClient.dll'
&lt;/Data&gt;
</code></pre>

<p>Looking at the SampleApp.deps.json - sure enough I see this:</p>

<pre><code>""runtimeTargets"": {
      ""runtimes/unix/lib/netcoreapp2.1/System.Data.SqlClient.dll"": {
        ""rid"": ""unix"",
        ""assetType"": ""runtime"",
        ""assemblyVersion"": ""4.5.0.1"",
        ""fileVersion"": ""4.6.27618.1""
      },
      ""runtimes/win/lib/netcoreapp2.1/System.Data.SqlClient.dll"": {
        ""rid"": ""win"",
        ""assetType"": ""runtime"",
        ""assemblyVersion"": ""4.5.0.1"",
        ""fileVersion"": ""4.6.27618.1""
      }
    },
</code></pre>

<p>I have a similar (almost identical) project that is running fine on another app service. If run the </p>

<pre><code>dotnet publish -c release /property:PublishWithAspNetCoreTargetManifest=true 
</code></pre>

<p>(the same publish command I am running with the app I am having an issue with)</p>

<p>I do not see this section in the runtime targets section at all in the <em>otherapp.deps.json</em> file.</p>

<p>Where is this coming from and how do I get rid of it?</p>
","asp.net-core,configuration,runtime",57126312,0
Does zkteco have a web API?,"<p>I am trying to build a java application which will fetch the data of <strong>zkteco biometric</strong>.</p>
<p>Does <strong>zkteco</strong> have a built-in API ?</p>
<p>If not, how can I connect to <strong>zkteco</strong> to a java app?</p>
","api,zkteco",57196831,0
Parity error not always being detected in serial port,"<p>I have a serial port class in netcore - it just listens to the port and tries to detect parity errors. Parity is set to space, and all incoming bytes are being sent with parity=mark which should result in a parity error.
Unfortunately, this is being detected only about a 1/3 of times. I need this detection because this is how the protocol states the beginning of a message.
bytes (80 and 81) are being sent every 1 second so the buffer should always have 1 byte.</p>

<p>What am I doing wrong?</p>

<pre><code>// Use this code inside a project created with the Visual C# &gt; Windows Desktop &gt; Console Application template.
// Replace the code in Program.cs with this code.

using System;
using System.Collections.Generic;
using System.IO.Ports;
using System.Threading;
using SASComms;

public class PortChat
{
    static bool _continue;
    static SASSerialPort _serialPort;
    static object msgsLock = new object();
    static Queue&lt;byte[]&gt; msgs = new Queue&lt;byte[]&gt;();
    static Queue&lt;byte&gt; receiveQeue = new Queue&lt;byte&gt;();
    public static void Main()
    {
        string name;
        string message;
        StringComparer stringComparer = StringComparer.OrdinalIgnoreCase;
        Thread readThread = new Thread(Read);

        // Create a new SerialPort object with default settings.
        _serialPort = new MachineSerialPort();

        // Allow the user to set the appropriate properties.
        _serialPort.PortName = ""COM2"";
        _serialPort.BaudRate = 19200;
        _serialPort.ParityReplace = (byte)'\0' ;
        _serialPort.ReadBufferSize = 128;
        _serialPort.Parity = Parity.Space;
        _serialPort.DataBits = 8;
        _serialPort.StopBits = StopBits.One;
        _serialPort.Handshake = Handshake.None;
        // Set the read/write timeouts
        _serialPort.ReadTimeout = 5;
        _serialPort.WriteTimeout = 5;
        _serialPort.ErrorReceived +=  new SerialErrorReceivedEventHandler(sp_SerialErrorReceivedEventHandler);

        _serialPort.Open();
        _continue = true;
        readThread.Start();
    }

    public static void sp_SerialErrorReceivedEventHandler(Object sender, SerialErrorReceivedEventArgs e)
    {
        if (e.EventType == SerialError.RXParity)
        {
            Console.WriteLine(""Parity error"");
        }
    }

    public static void Read()
    {
        while (_continue)
        {
            try
            {

                    while (_serialPort.BytesToRead &gt; 0)
                    {
                     receiveQeue.Enqueue((byte)_serialPort.ReadByte());
                }

                if (receiveQeue.Count &gt; 0)
                {
                    foreach (byte r in receiveQeue)
                    {
                        Console.Write(r.ToString(""X"")+"" "" );
                        Console.WriteLine();
                        }
                    }
                }
                receiveQeue.Clear();
            }
            catch (TimeoutException) { }
        }
    }
}
</code></pre>

<p>The console is outputing this:</p>

<pre><code>80
Parity error
81
80
Parity error
81
Parity error
80
Parity error
81
80
Parity error
81
80
81
80
81
Parity error
80
Parity error
81
80
Parity error
</code></pre>

<p>And I'm expecting ""Parity error"" after each byte.</p>
","c#,.net-core,serial-port",57102238,57212626
how to share public S3 bucket with external user?,"<p>I work in a company and a client will drop files into one of our s3 buckets. How do we tell them which one?</p>

<p>I keep looking at AWS documentation that describes how to make a bucket public and IAM policies. I already did that. </p>

<p>Now, how to share that? When I go to the bucket properties, there's a ""Copy Bucket ARN"" button. That just gives me: </p>

<pre><code>arn:aws:s3:::&lt;bucket-name&gt;
</code></pre>

<p>The real task is to share only with the client. Right now I'm just trying to do this simple test. </p>

<p>I'm not sure if they will drop the file manually or programmatically. </p>
","amazon-web-services,amazon-s3",56978017,56978061
